Epoch	TotalEnvInteracts	Time	SPS	ReplayMode	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageTestEpRet	StdTestEpRet	MaxTestEpRet	MinTestEpRet	TestEpLen	AverageQ1Vals	StdQ1Vals	MaxQ1Vals	MinQ1Vals	AverageLossQ1	StdLossQ1	AverageLogPi	StdLogPi	MaxLogPi	MinLogPi	LossPi	AverageAlpha	StdAlpha	MaxAlpha	MinAlpha	LossAlpha	AveragePreTanh	StdPreTanh	MaxPreTanh	MinPreTanh	AverageMCDisRet	StdMCDisRet	MaxMCDisRet	MinMCDisRet	AverageMCDisRetEnt	StdMCDisRetEnt	MaxMCDisRetEnt	MinMCDisRetEnt	AverageQPred	StdQPred	MaxQPred	MinQPred	AverageQBias	StdQBias	MaxQBias	MinQBias	AverageQBiasAbs	StdQBiasAbs	MaxQBiasAbs	MinQBiasAbs	AverageNormQBias	StdNormQBias	MaxNormQBias	MinNormQBias	AverageQBiasSqr	StdQBiasSqr	MaxQBiasSqr	MinQBiasSqr	AverageNormQBiasSqr	StdNormQBiasSqr	MaxNormQBiasSqr	MinNormQBiasSqr
10	54999	4175.509824037552	13.177474038994536	dynamic_pitod	723.9039	158.70699	1250.7372	431.80515	227.68182	678.0691	1.4294	680.6889	675.0594	206.3	216.3664	70.84508	304.57672	-76.17111	3.2685041	3.8070855	0.99102	2.5708191	24.164396	-13.012201	-114.72267	0.21220696	0.0073975287	0.22691813	0.19946317	-0.014026785	0.9712866	0.75648046	8.186225	2.9802322e-08	210.2465	73.695175	283.0389	3.7557437	208.35684	71.90328	275.5639	3.7557437	212.61496	63.623486	265.8852	-3.7804813	4.2581334	37.198902	119.73873	-43.855293	28.85747	23.85658	119.73873	0.04386127	0.18084708	0.18927568	1.0373749	0.00019494099	1401.89	2244.4822	14337.363	0.0019238109	8.901671	16.97134	123.91806	8.550359e-06
11	59999	4407.994691371918	13.616946624571074	dynamic_pitod	661.3394	161.79218	945.50354	286.14502	218.04347	1059.2253	9.320454	1082.7933	1044.5715	345.7	226.50885	70.657715	314.30728	-86.092636	3.1162257	5.096034	1.0112021	2.6088877	24.71849	-12.751553	-102.15613	0.21819422	0.0059594917	0.22524293	0.20013827	0.017539497	0.98524445	0.76533693	9.714368	6.183982e-07	227.52899	74.00244	296.95193	2.8833816	227.22472	73.7879	297.17078	2.8833816	238.5418	51.259113	268.41672	-3.1992245	11.317073	55.803967	258.53467	-53.22629	39.48934	41.021347	258.53467	0.19543111	0.39751005	1.7125591	25.853468	0.0007561578	3242.1587	8329.431	66840.18	0.03819332	61.37673	424.38586	6684.018	0.00014777675
12	64999	4634.385818719864	14.03079998583925	dynamic_pitod	711.87494	219.18568	1242.706	275.7273	238.4762	268.33444	3.7328327	274.62213	263.44806	114.9	232.70593	72.291565	325.44492	-71.64896	5.7571125	11.639311	1.0023416	2.6445801	24.925816	-11.613552	-125.1909	0.22327322	0.0029839703	0.23014118	0.2165447	0.003576949	0.9838345	0.7674559	8.699418	1.1920929e-07	213.0329	69.82588	277.4358	3.2014904	209.6207	66.78572	267.85327	3.2014904	232.5009	72.23536	291.98343	-15.512818	22.88022	34.090702	118.90551	-25.340918	28.513456	29.540876	118.90551	0.04168271	0.1875864	0.2486916	2.0002837	0.00015934736	1685.6807	2931.1262	14138.52	0.0017374482	10.341287	19.36167	101.609375	6.6420293e-06
13	69999	4863.632883310318	14.397626899170081	dynamic_pitod	656.74854	130.79346	866.96356	253.61987	217.82608	716.87726	2.420596	721.74243	713.20465	273.4	240.53615	74.58284	334.0112	-93.757385	5.1779776	8.748032	1.0044388	2.5932422	24.482473	-13.869786	-125.27518	0.2320848	0.00428389	0.23968051	0.22298187	0.0066005294	0.9814136	0.76010424	7.355052	0.0	228.32822	68.2509	297.40933	3.9612613	229.53154	68.89615	299.29517	3.9612613	237.75238	63.123833	288.63806	5.814652	8.220867	27.243706	110.41001	-53.67656	20.60739	19.624928	110.41001	0.01921059	0.12882593	0.19160022	2.0538223	7.237724e-05	809.80225	1854.9237	12190.37	0.00036904676	5.184133	13.541831	86.3132	1.3904095e-06
14	74999	5091.830760955811	14.734454985103715	dynamic_pitod	834.7106	449.7429	2635.5642	498.94543	278.22223	1052.5918	54.420338	1095.0159	898.63007	312.3	239.01813	72.702126	336.30283	-74.05259	5.112579	7.1746535	0.99054384	2.5662298	22.041798	-11.547832	-125.4146	0.22861956	0.0068401704	0.23992522	0.21441203	-0.014104602	0.9544562	0.75251186	7.804534	6.4633787e-07	207.84598	73.265305	300.69116	3.3024259	206.4165	71.906166	295.22342	3.3024259	251.2106	48.04059	287.2735	-0.42148972	44.794113	55.64931	254.21973	-31.448803	49.725544	51.29063	254.21973	0.0043102517	0.6386418	2.0350034	25.421972	1.7271084e-05	5103.359	9542.07	64627.67	1.8578272e-05	95.14298	446.63223	6462.767	7.4442724e-08
15	79999	6817.970597743988	11.736658610360623	dynamic_pitod	817.4487	413.50662	2214.9788	322.21103	265.5	2686.0098	44.27197	2814.757	2644.254	1000.0	239.5484	68.86984	331.46124	-68.19574	5.493863	6.8626175	0.9974122	2.4929845	23.91515	-12.867261	-152.93167	0.21826735	0.006854292	0.23058656	0.20727858	-0.0039474657	0.9508635	0.7503162	6.944668	5.811453e-07	249.08018	55.51084	305.76157	3.9995377	251.3217	56.75057	306.69806	3.9995377	256.3238	44.275543	289.15063	1.1544466	5.00212	31.70862	126.98106	-35.926758	21.696093	23.658772	126.98106	0.0041477503	0.12673433	0.261806	3.4290602	1.5178159e-05	1030.4578	2539.5552	16124.188	1.7203833e-05	7.0617394	21.474411	152.35239	6.295521e-08
16	84999	7057.560074806213	12.04675923439935	dynamic_pitod	1858.2932	612.42145	2710.3206	1057.7805	648.625	2823.7036	5.512995	2834.7373	2815.6855	1000.0	243.4913	65.45506	334.53543	-64.06348	4.379754	6.480456	0.9866059	2.4758992	20.862183	-10.785288	-143.01614	0.19880724	0.011050592	0.21574587	0.18310435	-0.021694027	0.93338865	0.7418163	9.057593	5.9604645e-08	297.07858	12.405118	311.42377	242.8333	299.82083	10.2780905	313.83466	254.8824	274.762	10.8308935	290.96466	233.2378	-25.058836	5.073257	-13.636027	-58.48512	25.058836	5.073257	58.48512	13.636027	0.083608516	0.016656261	0.19258612	0.045028865	653.6832	270.5074	3420.5093	185.94124	2.1781511	0.88256794	11.263423	0.6140148
17	89999	7300.786911487579	12.330344095440543	dynamic_pitod	1958.8811	805.2304	3054.4595	1099.8809	622.25	3082.0227	0.96166474	3083.768	3080.6548	1000.0	245.67896	64.93046	334.00714	-91.7554	4.050845	5.996059	0.99212754	2.5007148	22.22745	-11.458506	-143.3965	0.19118719	0.007914336	0.20056589	0.1721011	-0.013476398	0.92819506	0.747894	6.797676	1.7881393e-07	314.2967	17.47163	332.5158	246.55557	313.36136	14.185854	330.7748	258.58533	274.46237	10.696272	285.77	230.8984	-38.899	5.4380183	-25.3545	-57.062973	38.899	5.4380183	57.062973	25.3545	0.123786755	0.013672771	0.17391984	0.08294745	1542.7043	418.9309	3256.1829	642.8507	4.88703	1.1863824	9.924383	2.113071
18	94999	7535.106961965561	12.610530592650834	dynamic_pitod	1348.6245	317.76993	1919.4182	1009.1294	406.33334	1163.9329	74.623344	1387.4647	1133.6354	338.6	249.12593	63.576283	334.90543	-85.23538	3.1507163	3.9792473	1.0064477	2.5373952	22.16249	-12.92066	-127.7977	0.19030227	0.0050737383	0.19725184	0.17281982	0.011188853	0.9378299	0.7523989	8.163013	2.8312206e-07	266.32083	70.75471	334.8109	5.280331	265.09177	70.38845	328.87173	5.280331	255.22168	54.037537	293.66394	5.569173	-9.870072	24.65679	57.349667	-41.783302	24.180998	10.98431	57.349667	0.012249257	0.116799265	0.17721021	3.6003113	4.3736247e-05	705.3756	542.1445	3288.9841	0.0001500443	3.477699	6.497909	129.6224	5.3573655e-07
19	99999	7775.2498960494995	12.864169589922355	dynamic_pitod	1852.4624	685.8538	3025.6143	987.7774	566.2222	3082.6375	4.5615296	3087.6865	3073.7031	1000.0	254.7026	64.81999	337.37158	-65.744514	2.6678386	3.291305	0.9946974	2.576975	21.788723	-14.371702	-119.06618	0.18558472	0.008008963	0.19878787	0.17173506	-0.009142517	0.94595647	0.75759614	6.78281	1.7881393e-07	296.31226	50.874413	341.49564	4.14365	299.3	52.41672	343.26904	4.14365	275.85233	36.377415	300.3072	12.079529	-23.44766	20.164421	48.16737	-50.299324	29.359734	9.7161	50.299324	0.18628594	0.11697892	0.15872546	1.9865577	0.00064264203	956.39667	545.1895	2530.022	0.03470245	3.8472347	6.011094	73.62259	0.00011971517
20	104999	10037.650744438171	10.462408349714003	dynamic_pitod	1889.2834	759.2863	3244.2341	1034.3894	574.3333	3079.9587	0.8515682	3081.4353	3078.7234	1000.0	257.4189	65.397484	338.17267	-68.99956	2.0878472	3.048392	0.99328357	2.6030085	21.47718	-12.3885975	-102.799614	0.17769223	0.007913184	0.18907498	0.1613048	-0.0119801955	0.9401815	0.76242065	7.034846	8.6054206e-07	286.08832	52.44682	335.28522	4.655124	286.89484	52.31515	330.2303	4.655124	275.65463	40.341557	300.26935	-20.258795	-11.240199	24.03023	67.65352	-35.6781	23.424166	12.454016	67.65352	0.05259395	0.094168484	0.12391374	2.491392	0.0001904181	703.79395	652.1429	4576.998	0.0027661235	2.8678083	4.1921153	62.070335	1.001484e-05
21	109999	10276.735492706299	10.705580521833648	dynamic_pitod	1616.9293	700.23376	2897.7568	814.2464	487.9	1252.0934	57.682182	1393.874	1194.1008	367.3	256.93442	64.989006	336.5431	-88.021225	2.3197727	3.0356042	1.006717	2.582928	23.134697	-12.163107	-120.38299	0.17606404	0.003800808	0.18327591	0.1614152	0.012111107	0.94004333	0.75935096	6.9296045	8.940697e-08	270.97974	70.703514	334.61182	4.235987	269.90546	71.308624	333.40598	4.235987	268.2803	49.77113	303.32495	10.843307	-1.6251539	30.53702	73.27028	-36.455635	26.005384	16.08946	73.27028	0.14268191	0.1531413	0.26993978	3.7551818	0.0005389688	935.1508	1095.9727	5368.5337	0.020358127	6.1730647	12.623711	141.0139	7.6901095e-05
22	114999	10514.784924030304	10.938770631404429	dynamic_pitod	1801.7212	872.22437	3109.8953	943.0397	555.55554	1235.1658	53.052685	1389.185	1207.0367	366.8	256.54727	63.059837	335.4581	-61.62204	2.398547	2.8966177	0.9853517	2.6134298	22.56428	-11.492592	-132.61905	0.1660291	0.0102489395	0.17962028	0.14740714	-0.02689014	0.93329394	0.75757533	7.137929	1.937151e-07	248.72511	75.60916	315.64255	4.074432	246.87772	75.435135	312.49667	4.074432	256.5685	61.675785	305.69055	-12.134647	9.690763	23.7441	67.846535	-23.144821	19.771101	16.333916	67.846535	0.009132304	0.14208163	0.23630753	2.180132	3.063144e-05	657.69324	989.5025	4603.1523	8.3398976e-05	5.023294	9.546549	61.182728	2.7973562e-07
23	119999	10748.284675598145	11.166359631086673	dynamic_pitod	1098.7966	227.00706	1521.3016	780.3538	327.8	1174.3877	88.31625	1371.296	1112.9353	356.8	256.135	64.6616	335.33972	-73.60985	1.5432878	2.2650318	1.0157306	2.6404386	23.527662	-13.464458	-88.14358	0.17013068	0.005691022	0.17934996	0.14880268	0.029068993	0.9386122	0.7663642	7.903671	3.7252903e-07	247.72679	73.77269	320.46228	4.3176837	249.14032	74.36749	320.40793	4.3176837	262.23856	59.407978	304.482	-29.544598	13.098248	37.447872	133.97899	-48.719643	25.346292	30.520037	133.97899	0.01426917	0.2534466	0.786431	10.437147	5.4652704e-05	1573.9072	3520.929	17950.367	0.0002036092	20.771778	81.188835	1164.3145	7.798487e-07
24	124999	10982.032414197922	11.384011798268338	dynamic_pitod	1143.0435	350.14645	2087.3877	834.0201	338.86667	963.062	10.709012	974.56067	946.7058	282.8	256.89777	65.30598	334.29346	-64.11442	2.17756	3.2679715	0.9968873	2.5883472	24.586378	-12.218187	-118.4337	0.16487327	0.002920289	0.16996746	0.15970156	-0.0055786585	0.9302777	0.7568904	7.721671	7.748604e-07	247.70653	75.994835	315.16217	3.8294811	243.80054	75.17406	314.3073	3.8294811	251.32469	65.77448	307.40512	-2.3681786	7.524183	16.694653	56.419655	-21.75311	14.04554	11.749364	56.419655	0.051721722	0.103381366	0.1992107	1.8077726	0.00017268519	335.3247	543.79565	3183.1772	0.0026751363	2.8941221	7.6112313	71.02116	8.931575e-06
25	129999	12515.055220127106	10.388917365277422	dynamic_pitod	969.52655	114.395515	1211.4047	776.6727	285.35294	873.6996	5.301107	886.6049	868.0108	251.6	257.1336	65.970055	337.93042	-65.16194	2.0047393	3.8849537	0.9952294	2.6071517	24.833416	-12.9004135	-113.79755	0.15885496	0.004543417	0.16921201	0.15174605	-0.0087506855	0.92491835	0.75998235	6.8191857	5.662441e-07	243.72726	77.977806	315.7468	4.4489493	240.51714	76.66385	314.01462	4.4489493	248.30154	69.71847	308.1799	5.8583727	7.784414	18.711088	70.672615	-18.648808	15.296364	13.293726	70.672615	0.03983524	0.0983126	0.16782586	2.022624	0.00014363149	410.70187	789.62537	4994.618	0.0015868464	2.569977	5.3290095	40.910076	5.721595e-06
26	134999	12747.047674417496	10.592117292765064	dynamic_pitod	947.06464	150.383	1441.3536	757.14856	278.73685	1197.7316	3.1095843	1202.8076	1192.7272	359.7	257.58676	69.29785	336.40192	-92.85233	1.7836523	2.3827384	0.9961314	2.6138387	24.847076	-13.1752615	-115.92555	0.1575271	0.0044750525	0.16509752	0.14904031	-0.0072419555	0.9232759	0.760121	7.749725	6.109476e-07	276.3594	64.02393	323.9126	4.3376064	276.53534	65.35915	325.6986	4.3376064	277.42218	53.828503	309.22025	7.938566	0.8868569	25.540686	73.58073	-23.259872	20.501955	15.257224	73.58073	0.06501182	0.08971816	0.09778697	0.49030402	0.00021340695	653.1131	1031.6849	5414.1235	0.0042265374	3.1575277	6.135615	33.44535	1.3873976e-05
27	139999	12985.91185426712	10.782342662350857	dynamic_pitod	1079.4962	231.72896	1842.6642	857.4343	317.66666	2877.4727	386.82593	3218.5947	2222.1917	897.8	254.73065	69.3706	333.52872	-77.658226	2.0307481	2.853355	1.0044457	2.600731	24.034899	-11.885666	-128.08946	0.15890354	0.0027634846	0.16355385	0.1490383	0.008428146	0.9252162	0.75716585	8.148793	3.2782555e-07	272.30075	72.0071	329.5486	3.9835446	271.83292	72.75999	330.9559	3.9835446	268.59338	59.677998	306.40018	9.25267	-3.2395377	21.665478	72.01698	-32.141144	18.247866	12.120354	72.01698	0.03223475	0.0895314	0.11356964	0.7652586	0.00010652026	479.88757	687.13385	5186.4463	0.0010390792	2.585016	5.7880516	43.80323	3.433654e-06
28	144999	13217.248824357986	10.971941252052192	dynamic_pitod	1160.2028	295.99768	1764.3351	804.0969	342.66666	972.60626	15.588421	997.43756	947.1004	295.2	256.466	66.921	328.20187	-70.08723	1.7975551	2.3226738	0.99584854	2.5887663	24.294697	-11.112501	-127.75225	0.15150622	0.004290202	0.15980244	0.14568166	-0.0077710166	0.9170999	0.7543159	7.8920803	8.940697e-08	256.7081	69.622	319.50955	4.5508304	256.7511	70.64654	322.98715	4.5508304	266.60318	61.439873	309.11322	11.291042	9.852065	21.638834	80.98445	-19.960138	17.906378	15.641739	80.98445	0.010241261	0.098706685	0.12918755	1.1700461	3.361208e-05	565.30237	1051.3485	6558.481	0.000104883424	3.130876	6.407227	41.56166	3.4423007e-07
29	149999	13453.132421255112	11.151245777087652	dynamic_pitod	1233.6416	285.41312	1918.0289	877.59454	359.5	1262.1384	71.236626	1360.3539	1177.5692	379.9	260.0059	67.80961	335.84674	-109.6238	1.7735547	2.827601	0.98603445	2.608562	27.898811	-12.791547	-124.320465	0.13940482	0.0057700924	0.1515588	0.13013425	-0.027403915	0.92059827	0.75462276	7.5487165	1.3411045e-07	261.00253	76.83436	327.62427	4.7000113	256.83658	76.55924	326.18784	4.7000113	264.00992	64.3467	310.89252	6.0606985	7.1733255	20.913706	60.24842	-19.76584	17.126516	13.982922	60.24842	0.0073464387	0.1115914	0.23180737	3.9733171	2.3824523e-05	488.83966	752.9015	3629.872	5.397016e-05	3.5974793	9.4767	157.8725	1.7502539e-07
30	154999	15830.013981819153	9.79259075118726	dynamic_pitod	1271.9078	471.55115	2181.9077	867.9344	370.5	1218.8469	2.4622934	1222.5933	1213.869	348.6	261.88156	67.38019	341.66498	-66.01735	1.648748	2.3601036	1.0060115	2.5827534	25.491238	-15.300608	-118.82513	0.13883545	0.0020755292	0.1435495	0.13121559	0.012113784	0.9186307	0.751279	8.586812	1.7881393e-07	295.74112	52.727474	335.54865	4.5389757	295.71616	53.037056	333.3772	4.5389757	292.91403	42.478943	317.14917	9.763855	-2.8020887	20.838718	60.04067	-23.276423	17.168278	12.13895	60.04067	0.022446033	0.06966445	0.07746296	0.52248794	7.4078314e-05	442.10394	660.6225	3604.882	0.0005038243	1.9625884	3.853734	26.722927	1.6627642e-06
31	159999	16067.293849229813	9.959183956334758	dynamic_pitod	1589.6744	775.01184	3327.934	968.06836	465.5	1271.6051	39.578255	1344.4395	1235.378	368.8	266.2789	68.68835	342.9539	-50.82132	1.5385512	1.7637634	1.0007555	2.5863664	24.5074	-12.042015	-123.43033	0.14420664	0.004446773	0.15056159	0.13668962	0.0015459007	0.9170261	0.7513332	9.392971	0.0	276.20514	78.17242	340.8564	4.4660945	271.99503	77.14639	334.4648	4.4660945	270.76556	69.99863	317.90387	8.90638	-1.229497	16.498135	45.061356	-20.830029	14.196629	8.494463	45.061356	0.014649305	0.06460206	0.076174244	1.0474868	4.6340512e-05	273.70013	340.72345	2030.5258	0.00021460213	1.1923519	1.729239	10.972286	6.788563e-07
32	164999	16300.136833906174	10.123682998982554	dynamic_pitod	1304.599	482.33755	2488.1948	961.5222	382.23077	1244.5502	14.843171	1263.7759	1221.2128	347.6	265.11386	69.84557	345.1734	-55.026985	1.6010832	2.3687012	1.007335	2.583561	24.93935	-16.084139	-118.05032	0.15066984	0.0026710546	0.15528755	0.1390599	0.014280539	0.9257382	0.75402135	7.9273596	9.983778e-07	282.4268	69.201904	340.88446	4.7232676	282.7104	69.54312	334.5692	4.7232676	276.76038	62.89707	319.93964	3.5626793	-5.9500537	11.779839	38.38062	-20.84809	11.547015	6.3901615	38.38062	0.048943464	0.052090105	0.07847829	1.3108827	0.00015626819	174.16774	183.13538	1473.0719	0.0023954627	0.76437867	1.2897676	17.184134	7.648307e-06
33	169999	16538.021790266037	10.280412614243494	dynamic_pitod	1343.7823	438.48657	2496.3286	882.3146	389.6154	1262.1501	3.771273	1267.3047	1256.7627	364.5	266.4981	70.688736	345.0562	-62.275158	1.476007	2.33751	0.985654	2.59259	23.68732	-11.259812	-109.55385	0.14397286	0.0057066693	0.15321831	0.12988089	-0.028251873	0.92685866	0.7526144	8.445257	0.0	284.40683	69.87697	347.11115	4.8576617	281.82114	69.71244	335.82028	4.8576617	277.8985	61.427567	316.97412	8.95816	-3.9226544	14.199104	37.943565	-23.673557	12.59595	7.6383123	37.943565	0.0050669922	0.054124672	0.05539307	0.5233982	1.627472e-05	217.0018	238.05183	1439.7142	2.5674412e-05	0.96093297	1.4129469	7.9498014	8.246388e-08
